,Date,Clients Buy,Clients Sales,Client Net,NRI Buy,NRI Sales,NRI Net,Proprietary Buy,Proprietary Sales,Proprietary Net,DII Buy,DII Sales,DII Net,Open,High,Low,Close,Text,SA
2440,05-11-2020,1239.02,1653.13,-414.11,6.62,10.36,-3.74,1193.5,854.45,339.06,3588.71,5796.89,-2208.18,41438.76,41954.93,41383.29,41893.06,What is F amp O ban  I googled  didn t understand  Can  shares be bought on the day it is banned  How would the stock price be affected ,-0.7184
2441,06-11-2020,1440.01,1759.1,-319.09,8.97,7.91,1.07,1209.39,934.25,275.13,2950.98,5889.64,-2938.66,42273.97,42645.33,42263.64,42597.43,Indian shares end    lower on delayed telecoms ruling  dour Fed outlook Indian shares edge lower after dour U S  Fed outlook Indian shares edge down as financials drag,-0.1531
2442,09-11-2020,1269.16,1566.02,-296.86,9.13,9.77,-0.64,1101.32,921.67,179.65,3030.65,6066.96,-3036.31,42959.25,43316.44,42660.09,43277.65,Indian shares close flat with focus on China border talks  industry data Indian shares flat  eyes on border talks  industry data Indian shares rise slightly as Indo China progress offsets negative global cues,0.5719
2443,10-11-2020,1877.47,2212.33,-334.86,9.28,12.86,-3.58,1479.17,1207.71,271.46,6626.38,8935.57,-2309.19,43444.06,43708.47,42970.21,43593.67,Netural,0
2444,11-11-2020,2127.03,2422.08,-295.05,9.79,9.35,0.44,1577.54,1257.83,319.71,4578.17,8042.03,-3463.86,43291.89,43543.96,43127.55,43357.19,Nathan s Famous Expands Through Third Party Delivery to Canada India Stocks Extend Record as Modi s Alliance Secures State Poll,0.7269
2445,12-11-2020,1497.72,1647.87,-150.16,16.99,9.38,7.61,1199.27,984.86,214.41,3810.02,6049.45,-2239.43,43298.92,43522.25,43053.37,43443,Indian shares post sixth weekly gain as ONGC jumps on oil rally Indian Stocks Advance  Set to Cap Sixth Straight Weekly Gain Indian shares set for sixth weekly gain  ONGC jumps Indian shares set for sixth weekly gain  ONGC jumps,0.9643
2446,13-11-2020,1383.56,1537.71,-154.14,10.4,16.06,-5.66,1146.94,878.4,268.54,2265.3,4727.72,-2462.42,43815.45,43830.93,43535.77,43637.98,Netural,0
2447,17-11-2020,1712.14,2013.41,-301.26,12.09,11.77,0.32,1414.11,1087.06,327.05,3076.21,6905.37,-3829.16,44095.85,44161.16,43699.22,43952.71,Wipro s Annual State of Cybersecurity Report Finds Increasing Adoption of AI in Cybersecurity to Tackle Advanced Adversaries Wipro and Cisco collaborate to deliver SD WAN Transformation services to Olympus Bharat Petroleum Corporation Shares Fall    After First Round Of Bidding  BPCL Stock Price  Bharat Petroleum shares dropped as much as      per cent to Rs        apiece on the BSE ,0.5267
2448,18-11-2020,1762.64,1951.25,-188.61,15.17,11.98,3.19,1395.58,1124.56,271.02,3672.2,6462.05,-2789.85,43978.58,44215.49,43785.78,44180.05,Biocon Ltd  stock price down     per cent as Sensex slides Every investor has two lives   The second one starts when u focus on business of company rather than it s stock price  ,0
2449,19-11-2020,1968.84,2166.84,-198,11.11,12.23,-1.12,1642.01,1438.17,203.84,3162.07,6017.01,-2854.94,43902.24,44230,43518.11,43599.96,Shares of the InterGlobe Aviation NSE         Ltd  traded at Rs         on BSE at      PM  IST  on Thursday  down      per cent from the previous close  Ambuja Cements Ltd  stock price up      per cent as Sensex slides Sir  please note  the huge stock price ticker outside BSE seems to have wrong price of stocks  Kindly take this as a suggestion feedback for rectifying the same  Thank you,0.8126
2450,20-11-2020,1733.69,1904.16,-170.46,11.68,19.78,-8.1,1482.31,1264.53,217.78,2975.8,5844.46,-2868.66,43732.14,44013.02,43453.75,43882.25,Netural,0
2451,23-11-2020,1671.03,1985.16,-314.13,10.83,9.14,1.69,1472.82,1253.44,219.38,3909.28,6853.33,-2944.05,44164.17,44271.15,43747.22,44077.15,Netural,0
2452,24-11-2020,1577.89,1814.3,-236.42,9.38,9.66,-0.28,1265.51,1038.69,226.81,3954.39,6476.5,-2522.11,44341.19,44601.63,44247.12,44523.02,Netural,0
2453,25-11-2020,1865.16,1925.18,-60.02,11.41,9.88,1.52,1488.69,1272.33,216.37,3724.49,5564.82,-1840.33,44749.73,44825.37,43757.97,43828.1,Indian stock market rally to continue in      on vaccine hopes,0.4215
2454,26-11-2020,1372.88,1440.98,-68.1,7.75,16.1,-8.35,1169.37,967.13,202.25,3016.07,6416.17,-3400.1,43967.59,44361.78,43582.4,44259.74,Indian shares jump as metals  financials gain,0.6808
2455,27-11-2020,1985.7,2320.99,-335.29,10.48,9.82,0.66,1683.44,1262.39,421.05,4875.77,9844.67,-4968.9,44325.03,44407.28,43995.41,44149.72,Netural,0
2456,01-12-2020,1502.7,1831.51,-328.81,12.63,11.54,1.1,1255.25,1019.06,236.19,3644.5,4687.71,-1043.21,44435.83,44730.79,44118.1,44655.44,Netural,0
2457,02-12-2020,1602.11,3713.86,-2111.76,9.58,9.38,0.19,1376.51,1192.46,184.06,3377.19,5013.16,-1635.97,44729.52,44729.64,44169.97,44618.04, BSE shows that the   week avg trading volume of this NBFC is almost very close to its stock price,0
2458,03-12-2020,2410.64,4128.64,-1718,10.01,10.72,-0.72,1959.31,1419.79,539.53,4693.02,6132.76,-1439.74,44902.02,44953.01,44551.42,44632.65,Wipro to Co Develop Solutions with SAP for Retail and Fashion Industry Indian stocks crash to worst day since      as pandemic fuels growth fears Global Stocks Enter Bear Market After U S  Bans European Visits Indian stocks crash into bear territory as virus now a pandemic India s Nifty dives    into bear territory as WHO declares coronavirus a pandemic People bought yesbank stock at       then                             and now sbi buying    rs   Share   which will drag stock price low ,-0.7964
2459,04-12-2020,2021.44,2348.76,-327.32,11.16,15.43,-4.27,1704.33,1391.51,312.83,4062.46,6034.06,-1971.6,44665.91,45148.28,44665.91,45079.55,China Central Bank Raises Stake in India s Mortgage Lender,0
2460,07-12-2020,1866.82,2168.2,-301.38,13.43,17.58,-4.15,1608.27,1296.86,311.41,4287.14,7054.23,-2767.09,45099.92,45458.92,45024.47,45426.97,Netural,0
2461,08-12-2020,1882.1,2021.09,-138.99,10.47,13.41,-2.94,1572.97,1376.81,196.16,3912.38,6553.31,-2640.93,45568.8,45742.23,45335.17,45608.51,Netural,0
2462,09-12-2020,1909.98,2138.95,-228.97,9.77,11.87,-2.1,1664.79,1408.71,256.08,3834.91,6328.01,-2493.1,45891.04,46164.1,45792.01,46103.5,Netural,0
2463,10-12-2020,1692.37,1811.7,-119.33,10.28,11.58,-1.3,1658.41,1420.03,238.39,3390.71,5665.93,-2275.22,45999.42,46043.97,45685.87,45959.88,Mumbai s millions get their power back after massive outage Mumbai Returns to Normal After Worst Power Failure in Decades Reopening Economy Lends Fresh Impetus to Indian Shares ET Reports  SEBI may ask BSE to look into     mn unconfirmed bids for Vedanta delisting  says Quantity significant enough to create a distorted market for bids  impact stock price,-0.6369
2464,11-12-2020,1782.44,2057.28,-274.84,12.79,13.37,-0.59,1636.51,1403.06,233.45,3726.16,6085.16,-2359,46060.32,46309.63,45706.22,46099.01,Zoho Announces Partnership With Tata Consultancy Services,0
2465,14-12-2020,1667.41,2020.26,-352.84,11.02,11.03,-0.01,1567.14,1222.15,344.99,3813.97,5535.08,-1721.11,46284.7,46373.34,45951.53,46253.46,Indian shares end higher  Burger King more than doubles in market debut Indian shares end higher  Burger King more than doubles in market debut Indian shares hit record highs as Burger King nearly doubles in market debut Indian shares hit record highs as Burger King nearly doubles in market debut Indian shares hit record highs  all eyes on Burger King debut Aaj ka Gyan,0.8402
2466,15-12-2020,1735.09,2215,-479.91,9.87,9.06,0.81,1570.79,1263.79,307.01,3564.69,6231.48,-2666.79,46287.39,46350.3,45841.67,46263.17,Indian shares fall as November inflation print remains above RBI target Clarification submitted by  Adani group to BSE regarding so much volatility in stock price in past few days   Company secretary informs that there is no pending information that has to be shared  ,0.34
2467,16-12-2020,1799.28,1963.32,-164.03,12.24,13.43,-1.19,1631.2,1360.99,270.22,3748.65,5467.1,-1718.45,46573.31,46704.97,46402.2,46666.46,Victory Square Technologies Announces Completion of Asset Purchase from Techstars      Alumni Company GameOn App Inc  and Appointment of Matt Bailey as Chief Executive Officer of V  Games Inc ,0.3612
2468,17-12-2020,1903.23,2086.88,-183.65,9.23,9.74,-0.51,1516.9,1270.01,246.89,3125.72,5620.08,-2494.36,46774.32,46992.57,46627.6,46890.34,Netural,0
2469,18-12-2020,2357.11,2148.87,208.24,10.14,84.4,-74.26,1652.19,1284.3,367.89,4224.56,6649.17,-2424.61,47026.02,47026.02,46630.31,46960.69,The stock price of the quick service restaurant chain was locked at Rs        per share on BSE  due to profit booking  ,0.6249
2470,21-12-2020,2326.21,2637.47,-311.26,16.22,21.04,-4.81,2602.25,2329.36,272.9,5948.66,5462.54,486.12,46932.18,47055.69,44923.08,45553.96,ICICI Bank Canada Visa  Debit Card launched Indian shares hammered as UK shuts after new COVID    strain Indian shares flat as L T  Reliance offset losses in banks Indian shares set to snap six sessions of gains as banks decline  i doubt exchanges  bse  nse  will go the way of oil to enable  ve stock price,0.7804
2471,22-12-2020,1794.88,2140.28,-345.4,16.08,25.19,-9.11,2055.51,1752.15,303.36,5205.19,5866.7,-661.51,45529.61,46080.18,45112.19,46006.69,Indian shares settle    higher on IT stocks boost Indian shares adrfit in volatile session  Reliance top drag Indian shares extend losses on worries over new virus strain,0.4939
2472,23-12-2020,1572.92,1801.11,-228.19,11.45,11.31,0.14,1398.13,1091.8,306.33,4040.67,5367.59,-1326.92,46072.3,46513.32,45899.1,46444.18,Indian shares end higher as IT stocks extend rally Indian shares rise as IT stocks rally Indian shares flat  IT gains offset worries over new virus strain Aaj ka Gyan ,0.6908
2473,24-12-2020,1715.88,2125.48,-409.6,11.42,8.7,2.73,1777.28,1581.06,196.22,3456.22,5354.14,-1897.92,46743.49,47053.4,46539.02,46973.54,Indian shares end higher as Reliance  financials surge India s Sensex Clocks Longest Stretch of Weekly Gains Since      Indian shares jump on Reliance  financials boost Indian shares rise on Reliance  financials boost Top India Stock Fund Shuns  Trash  Value Rally Ahead of Vaccine hi folks   how to see the old format screen for a stock price status where u show bse and nse quotes side by side  i dont like this new format ,0.9259
2474,28-12-2020,1588.06,1858.7,-270.65,14.22,12.03,2.19,1346.58,1086.92,259.66,2714.07,4100.62,-1386.55,47153.59,47406.72,47148.24,47353.75,Indian shares end at all time highs on financials boost Indian shares hit record high on Reliance  HDFC Bank boost Indian shares at record high on boost from Reliance  banking stocks,0.9136
2475,29-12-2020,1659.55,1912.89,-253.34,10.65,9.84,0.81,1435.41,1164.4,271.01,2386.77,4397.27,-2010.5,47466.62,47714.55,47361.9,47613.08,Indian shares end at all time high on financials boost Indian shares extend rally as beaten down banking stocks gain Indian shares hit record high as lenders jump,0.8625
2476,30-12-2020,1767.16,2149.02,-381.86,9.55,11.77,-2.22,1476.52,1170.17,306.34,3372.43,3959.86,-587.43,47789.03,47807.85,47358.36,47746.22,Indian shares close at record high for third day Indian shares pause after record run as financials slip on profit taking Indian shares pause after record run Aaj ka gyan   Effect of Pandemic on DaburIndia Stock Price ,0.8176
2477,31-12-2020,1712.68,1860.25,-147.57,8.66,75.17,-66.51,1480.58,1220.75,259.83,4209.73,4467.37,-257.64,47753.11,47896.97,47602.12,47751.33,Indian shares weather tough      with solid gains Indian shares set for best year since       Nifty up     Indian shares flat as IT weighs  Nifty set for     gain in      Buy each of just Rs       as given everyday  If stock price is more than Rs        ignore it  U will soon know when to buy it   We are starting journey from Rs   K to Rs    Crore    Join me if U want to know more    Markets  BSE  NSE   JOYSofCOMPOUNDING  MAGICOFEQUITY  INVESTING https   t co kQxyYkxqNF,0.963
2478,01-01-2021,1484.75,1799.67,-314.92,11.22,9.13,2.1,1290.83,978.66,312.17,2505.67,2436.27,69.4,47785.28,47980.36,47771.15,47868.98,Indian shares kick off      with record closing highs Indian shares start      on all time high  IT rises Indian shares kick off      with gains  IT stocks rise The stock price produced breakout Pennant triangle   Higher side above     may extend up move further    ,0.8271
2479,04-01-2021,2097.31,2528.69,-431.38,16.94,13.74,3.21,1822.25,1464.24,358.01,4575.57,5290.78,-715.21,48109.17,48220.47,47594.47,48176.8,Amit Chadha Takes Charge as CEO   MD of L T Technology Services Indian shares end higher  state run lenders climb on capital infusion  OFFICIAL  Indian shares rise after Fed holds rates  private sector banks gain  March      OFFICIAL  Indian shares rise after Fed commits to lower interest rate  HDFC Bank top boost  March     Indian shares rise  PSU stocks climb on capital infusion Indian shares rise as auto  PSU banks gain Sterling promoters repay debt to co Investors  wealth jumps over Rs      lakh crore on first day of new fiscal Sensex spurts over     points on wide spread buying NSE  BSE say all operations working fine amid technical glitch concerns Sensex jumps     points  Nifty ends above        Sensex jumps over     points as economy exits recession  Nifty above        Bull run  Another day of sensex  Nifty highs Bull run  Another day of sensex  Nifty highs Investors richer by over Rs      lakh crore as markets give big shout out to budget      Markets give thumbs up to Budget       Sensex zooms       points  Nifty settles above        Sensex rises     points to settle at fresh closing high  Nifty ends above        for first time ever LIC Housing waiting for bourses response on Rs       crore preferential issue Rupee tumbles    paise to hit over   month low of        Sensex drops     points  Nifty slips below        SpiceJet posts loss of Rs    cr in FY   ITC posts Q  net profit of Rs       crore  revenue at Rs        crore Seeking clarity  guidance from govt for vaccine import  Cipla Sensex jumps over     points  Nifty tops        Ghaziabad civic body bond over subscribed by   times Sensex rises     points as metal  banking shares shine  Nifty ends above        Barbeque Nation IPO allotment status  Here s how to check From plunge to peak  a turbulent fiscal for sensex,0.9954
2480,05-01-2021,2102.88,2442.15,-339.27,13.16,13,0.15,1785.51,1496.8,288.7,5092,5582.03,-490.03,48037.63,48486.24,47903.38,48437.78,Sensex tanks     points on virus spread  lockdowns,0
2481,06-01-2021,2920.2,2661.87,258.33,17.25,16.23,1.01,2126.26,1874.37,251.89,5686.04,6066.45,-380.41,48616.66,48616.66,47864.14,48174.06,Indian shares flat as energy gains offset losses in financials Indian shares flat as dour factory activity data offsets energy gains Indian shares rise on downward trend in COVID    cases Sensex  Nifty end marginally lower on profit booking PNB Housing Fin Share Price  PNB Housing Fin Stock Price  PNB Housing Finance Ltd  Stock Price  Share Price  Live BSE NSE  PNB Housing Finance Ltd  Bids Offers  Buy Sell PNB Housing Finance Ltd  news  amp  tips   amp  F amp O Quotes  NSE BSE Forecast News and Live Reliance Share Price  Reliance Stock Price  Reliance Industries Ltd  Stock Price  Share Price  Live BSE NSE  Reliance Industries Ltd  Bids Offers  Buy Sell Reliance Industries Ltd  news  amp  tips   amp  F amp O Quotes  NSE BSE Forecast News and Live Quotes,0.9644
2482,07-01-2021,2433.69,2673.65,-239.96,14.65,14.99,-0.34,2118.12,1744.81,373.31,4815.72,5805.22,-989.5,48524.36,48558.34,48037.87,48093.32,Indian shares fall on IT  energy losses  weak factory activity Indian shares edge lower on tech losses  auto stocks in focus Indian shares flat as gains in auto stocks offset tech losses hi paytm money please kindly tell me whether today s market is open or not  Because in application it shows closed but stock price  BSE sensex  etc were price is moving and stock were not sell  It shows currently market is closed   IRFC Share Price  IRFC Stock Price  Indian Railway Finance Corporation Ltd  Stock Price  Share Price  Live BSE NSE  Indian Railway Finance Corporation Ltd  Bids Offers  Buy Sell Indian Railway Finance Corporation Ltd  news  amp  tips   amp  F amp O Quotes  NSE BSE Forecast News and Live,0.743
2483,08-01-2021,2191.26,2763.43,-572.17,18.42,17.73,0.69,2283.54,1768.31,515.22,4792.7,7165.24,-2372.54,48464.91,48854.34,48365.58,48782.51,Netural,0
2484,11-01-2021,2194.4,2472.98,-278.58,15.17,22.54,-7.37,1967.03,1740.75,226.28,4496.85,7106.98,-2610.13,49252.31,49303.79,48956.38,49269.32,Sensex ends over     points higher  Nifty above         Check top gainers and losers Sensex  Nifty snap   day losing streak  end over    higher Sensex  Nifty rise on IT  metals boost  Tata Motors results in focus Aditya Birla Capital posts its highest quarterly profit of Rs    cr in July Sep Sensex jumps     points as metal  realty stocks surge  Nifty settles above       ,0.8807
